date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-04-24 14:00:00,31.976923076923075,50.220769230769214,6.015384615384615,204.61538461538456,901.0,740.0,199.0
2018-04-24 15:00:00,31.55384615384615,54.81076923076925,5.817692307692307,182.3076923076923,759.5,576.5,262.5
2018-04-24 16:00:00,32.642857142857146,43.66857142857143,7.387142857142857,242.85714285714286,650.0,619.5,201.5
2018-04-24 17:00:00,31.50769230769231,46.29923076923078,8.746153846153845,251.5384615384616,447.5,501.0,165.0
2018-04-24 18:00:00,30.107692307692307,51.72384615384616,7.756923076923077,263.84615384615387,224.5,338.0,112.5
2018-04-24 19:00:00,28.36923076923077,59.534615384615364,6.41153846153846,266.15384615384613,69.0,164.5,44.5
2018-04-24 20:00:00,27.284615384615392,68.39846153846153,6.2130769230769225,254.61538461538456,0.0,0.0,0.0
2018-04-24 21:00:00,26.62307692307693,74.75692307692309,5.421538461538462,251.5384615384616,0.0,0.0,0.0
2018-04-24 22:00:00,25.96923076923077,78.90076923076926,4.3538461538461535,263.0769230769231,0.0,0.0,0.0
2018-04-24 23:00:00,25.07692307692308,83.19,3.5630769230769235,275.38461538461536,0.0,0.0,0.0
2018-04-25 00:00:00,24.03076923076923,88.53999999999998,3.4038461538461537,291.53846153846155,0.0,0.0,0.0
2018-04-25 01:00:00,23.99230769230769,86.88615384615385,5.063846153846155,311.53846153846155,0.0,0.0,0.0
2018-04-25 02:00:00,23.29230769230769,72.17692307692306,5.578461538461538,323.07692307692315,0.0,0.0,0.0
2018-04-25 03:00:00,22.207692307692305,74.92846153846155,4.7092307692307696,324.61538461538464,0.0,0.0,0.0
2018-04-25 04:00:00,21.95714285714285,77.26500000000001,4.375,320.0,0.0,0.0,0.0
2018-04-25 05:00:00,21.084615384615386,77.43615384615389,4.906923076923077,326.15384615384613,0.0,0.0,0.0
2018-04-25 06:00:00,20.96923076923077,77.97384615384615,3.5638461538461548,323.84615384615387,0.0,0.0,0.0
2018-04-25 07:00:00,21.154545454545453,77.09545454545454,3.555454545454546,330.0,53.0,170.0,32.0
2018-04-25 08:00:00,22.56153846153846,66.76384615384615,4.355384615384615,333.07692307692315,251.0,527.5,83.0
2018-04-25 09:00:00,23.94545454545454,58.108181818181826,5.236363636363637,332.72727272727275,482.0,713.5,106.5
2018-04-25 10:00:00,24.738461538461536,57.176923076923075,5.0246153846153865,316.92307692307685,696.0,815.5,118.5
2018-04-25 11:00:00,26.33636363636364,52.97909090909091,3.5081818181818183,270.90909090909093,867.5,876.5,123.0
2018-04-25 12:00:00,27.12,50.733000000000004,3.6020000000000003,294.0,979.0,907.5,125.5
2018-04-25 13:00:00,28.025,49.70333333333333,3.8591666666666673,286.6666666666667,1022.5,919.0,127.5
2018-04-25 14:00:00,28.92307692307693,45.9253846153846,2.914166666666667,294.1666666666667,993.0,917.0,123.5
2018-04-25 15:00:00,30.61000000000001,41.364,3.909,288.0,894.0,896.5,118.5
2018-04-25 16:00:00,28.85,50.98416666666666,5.873333333333334,140.0,733.0,852.5,110.5
2018-04-25 17:00:00,28.56153846153846,54.24999999999999,6.250769230769231,146.9230769230769,525.5,768.5,100.5
2018-04-25 18:00:00,28.48461538461539,48.787692307692296,6.172307692307693,186.15384615384616,294.5,619.5,79.0
2018-04-25 19:00:00,27.00769230769231,48.70384615384616,7.123076923076923,240.0,80.5,284.5,39.5
2018-04-25 20:00:00,24.95384615384615,59.44230769230769,6.884615384615384,245.38461538461544,0.0,0.0,0.0
2018-04-25 21:00:00,23.715384615384608,66.19076923076922,5.499230769230769,252.3076923076923,0.0,0.0,0.0
2018-04-25 22:00:00,22.98461538461539,71.77,4.433076923076924,276.15384615384613,0.0,0.0,0.0
2018-04-25 23:00:00,22.169230769230765,72.66,4.196153846153846,290.76923076923083,0.0,0.0,0.0
2018-04-26 00:00:00,21.623076923076926,75.13615384615386,3.840769230769231,280.76923076923083,0.0,0.0,0.0
2018-04-26 01:00:00,20.96923076923077,78.16769230769229,3.205384615384616,282.3076923076923,0.0,0.0,0.0
2018-04-26 02:00:00,20.384615384615387,81.06769230769231,2.73,279.23076923076917,0.0,0.0,0.0
2018-04-26 03:00:00,19.415384615384614,85.86615384615386,2.6500000000000004,280.0,0.0,0.0,0.0
2018-04-26 04:00:00,18.99230769230769,85.35692307692307,3.404615384615385,311.53846153846155,0.0,0.0,0.0
2018-04-26 05:00:00,18.99230769230769,82.64846153846153,3.0076923076923077,328.46153846153845,0.0,0.0,0.0
2018-04-26 06:00:00,18.023076923076925,87.81615384615385,2.1369230769230767,334.61538461538464,0.0,0.0,0.0
2018-04-26 07:00:00,19.507692307692302,80.13461538461539,2.531538461538461,343.07692307692315,60.5,233.5,32.0
2018-04-26 08:00:00,21.753846153846155,69.94923076923078,2.6915384615384608,219.23076923076923,264.5,598.5,73.0
2018-04-26 09:00:00,23.338461538461537,64.94461538461539,2.5715384615384607,335.38461538461536,494.0,752.5,97.0
2018-04-26 10:00:00,24.96923076923077,61.326923076923094,2.493846153846154,249.23076923076923,701.5,827.5,114.0
2018-04-26 11:00:00,26.238461538461536,55.05230769230768,1.7807692307692309,204.61538461538456,864.5,865.0,128.0
2018-04-26 12:00:00,27.29230769230769,50.74076923076922,1.5815384615384618,132.30769230769232,964.5,869.0,146.5
2018-04-26 13:00:00,27.638461538461538,51.09846153846154,1.3453846153846152,116.66666666666669,658.0,300.0,365.5
2018-04-26 14:00:00,27.323076923076922,55.217692307692296,3.75923076923077,130.0,522.0,110.5,416.5
2018-04-26 15:00:00,28.1,54.32384615384615,3.559166666666666,149.16666666666666,624.5,366.5,314.0
2018-04-26 16:00:00,28.138461538461538,54.57923076923078,4.233846153846153,130.0,652.5,644.5,178.0
2018-04-26 17:00:00,28.48461538461539,55.746923076923075,4.668461538461538,161.53846153846158,450.5,545.5,150.0
2018-04-26 18:00:00,27.592307692307692,59.72846153846153,5.896153846153848,167.69230769230768,257.5,443.0,100.5
2018-04-26 19:00:00,26.31538461538461,67.43230769230772,5.183076923076923,174.61538461538458,63.0,151.5,42.0
2018-04-26 20:00:00,25.96923076923077,70.06769230769231,4.473076923076921,183.0769230769231,0.0,0.0,0.0
2018-04-26 21:00:00,25.96923076923077,70.06769230769231,4.630000000000001,198.4615384615384,0.0,0.0,0.0
2018-04-26 22:00:00,25.615384615384606,70.9123076923077,3.4823076923076925,210.7692307692308,0.0,0.0,0.0
2018-04-26 23:00:00,25.153846153846153,73.19615384615386,3.245384615384616,213.84615384615384,0.0,0.0,0.0
2018-04-27 00:00:00,24.21818181818181,79.46909090909091,2.105454545454545,251.8181818181818,0.0,0.0,0.0
2018-04-27 01:00:00,23.99230769230769,76.38923076923075,1.6615384615384614,245.38461538461544,0.0,0.0,0.0
2018-04-27 02:00:00,23.99230769230769,73.66923076923075,1.3046153846153845,216.9230769230769,0.0,0.0,0.0
2018-04-27 03:00:00,23.9,74.08454545454543,1.4481818181818182,272.72727272727275,0.0,0.0,0.0
2018-04-27 04:00:00,23.514285714285712,75.81999999999998,0.5514285714285715,90.0,0.0,0.0,0.0
2018-04-27 05:00:00,22.82142857142857,78.03,1.8007142857142855,286.42857142857144,0.0,0.0,0.0
2018-04-27 06:00:00,22.01538461538461,82.62615384615384,0.8692307692307693,26.92307692307693,0.0,0.0,0.0
2018-04-27 07:00:00,22.79230769230769,76.06769230769231,1.977692307692308,96.92307692307692,62.0,258.5,30.5
2018-04-27 08:00:00,24.96923076923077,66.94692307692307,1.1469230769230767,115.3846153846154,265.0,613.5,67.5
2018-04-27 09:00:00,26.476923076923075,63.59999999999998,0.4738461538461538,33.07692307692308,491.5,761.5,87.5
2018-04-27 10:00:00,27.830769230769228,59.169230769230786,1.6607692307692308,151.53846153846158,693.0,820.5,109.0
2018-04-27 11:00:00,28.56153846153846,56.44692307692306,2.335384615384615,159.23076923076925,690.5,435.0,325.5
2018-04-27 12:00:00,28.176923076923078,61.79384615384615,3.88,130.76923076923077,570.5,123.5,453.5
2018-04-27 13:00:00,27.56153846153846,72.50769230769231,4.591538461538463,156.15384615384616,742.5,362.5,388.5
2018-04-27 14:00:00,27.746153846153845,69.33538461538461,6.132307692307693,166.9230769230769,483.0,130.5,357.5
2018-04-27 15:00:00,24.91428571428571,84.82500000000002,6.65,195.7142857142857,158.0,5.0,153.5
2018-04-27 16:00:00,25.035714285714285,82.99857142857145,3.784285714285714,212.85714285714286,306.5,58.5,264.5
2018-04-27 17:00:00,26.164285714285718,74.0592857142857,1.1014285714285714,115.0,318.0,175.5,221.0
2018-04-27 18:00:00,26.0875,73.61874999999998,1.3168749999999998,51.875,109.0,44.0,93.0
2018-04-27 19:00:00,24.761538461538464,84.66384615384617,3.087692307692308,130.0,43.5,19.5,40.5
2018-04-27 20:00:00,23.253846153846155,95.44307692307692,2.8884615384615384,195.38461538461544,0.0,0.0,0.0
2018-04-27 21:00:00,22.771428571428572,88.4442857142857,2.461428571428572,255.7142857142857,0.0,0.0,0.0
2018-04-27 22:00:00,23.023076923076925,88.45923076923077,1.0676923076923075,109.23076923076924,0.0,0.0,0.0
2018-04-27 23:00:00,22.98461538461539,90.64153846153849,1.7807692307692309,222.3076923076923,0.0,0.0,0.0
2018-04-28 00:00:00,22.830769230769228,92.52076923076923,1.1084615384615384,128.46153846153842,0.0,0.0,0.0
2018-04-28 01:00:00,22.98461538461539,93.64615384615385,0.3553846153846154,36.153846153846146,0.0,0.0,0.0
2018-04-28 02:00:00,22.98461538461539,94.07538461538462,0.0,0.0,0.0,0.0,0.0
2018-04-28 03:00:00,22.98461538461539,94.29769230769232,1.6215384615384612,253.0769230769231,0.0,0.0,0.0
2018-04-28 04:00:00,22.707692307692305,93.41461538461536,3.3653846153846154,278.46153846153845,0.0,0.0,0.0
2018-04-28 05:00:00,21.97272727272728,83.70636363636362,3.88,300.76923076923083,0.0,0.0,0.0
2018-04-28 06:00:00,20.96923076923077,85.14923076923077,4.985384615384616,303.07692307692315,0.0,0.0,0.0
2018-04-28 07:00:00,19.615384615384613,83.35076923076923,5.656923076923077,316.15384615384613,59.5,217.0,31.5
2018-04-28 08:00:00,20.85384615384616,77.76846153846154,6.053846153846152,317.6923076923077,264.5,583.0,75.0
2018-04-28 09:00:00,21.93846153846154,69.50384615384614,7.123076923076923,318.46153846153845,496.0,747.5,97.5
2018-04-28 10:00:00,23.72307692307692,59.713076923076926,6.053846153846152,323.84615384615387,709.0,836.0,112.5
2018-04-28 11:00:00,25.77692307692308,50.27076923076921,4.827692307692309,321.53846153846155,879.0,887.0,121.0
2018-04-28 12:00:00,26.93846153846154,49.91,4.511538461538462,304.61538461538464,989.0,912.0,128.0
2018-04-28 13:00:00,27.86923076923077,48.55615384615384,4.550769230769231,300.76923076923083,1031.0,921.5,130.0
2018-04-28 14:00:00,28.607692307692307,47.685384615384606,3.7992307692307694,288.46153846153845,999.5,914.5,129.5
2018-04-28 15:00:00,29.30769230769231,44.67999999999999,3.0866666666666682,251.66666666666663,898.5,891.5,124.5
2018-04-28 16:00:00,30.0,41.91384615384615,3.3638461538461537,295.8333333333333,737.0,844.5,117.5
2018-04-28 17:00:00,30.538461538461537,37.67076923076923,2.77,240.0,528.5,761.0,105.0
2018-04-28 18:00:00,27.51538461538461,56.19076923076923,5.38,120.76923076923076,293.0,589.5,85.0
2018-04-28 19:00:00,25.892307692307693,61.782307692307704,5.104615384615385,115.3846153846154,69.5,164.0,43.5
2018-04-28 20:00:00,25.0,65.2946153846154,3.721538461538462,118.46153846153848,0.0,0.0,0.0
2018-04-28 21:00:00,24.261538461538464,68.09384615384616,3.088461538461538,119.23076923076924,0.0,0.0,0.0
2018-04-28 22:00:00,23.99230769230769,69.34384615384616,3.127692307692308,140.0,0.0,0.0,0.0
2018-04-28 23:00:00,23.48461538461539,71.52384615384616,2.81,137.69230769230768,0.0,0.0,0.0
2018-04-29 00:00:00,23.22307692307692,73.56,1.3846153846153844,73.07692307692308,0.0,0.0,0.0
2018-04-29 01:00:00,22.592307692307692,78.85538461538461,1.7023076923076923,210.7692307692308,0.0,0.0,0.0
2018-04-29 02:00:00,21.746153846153845,84.00461538461538,1.62,286.92307692307685,0.0,0.0,0.0
2018-04-29 03:00:00,21.51538461538461,85.21384615384616,1.5030769230769232,273.84615384615387,0.0,0.0,0.0
2018-04-29 04:00:00,21.084615384615386,87.88384615384619,1.4246153846153844,263.0769230769231,0.0,0.0,0.0
2018-04-29 05:00:00,21.00769230769231,88.49846153846157,1.7007692307692308,145.38461538461542,0.0,0.0,0.0
2018-04-29 06:00:00,21.00769230769231,88.49846153846157,2.6907692307692312,64.61538461538461,0.0,0.0,0.0
2018-04-29 07:00:00,22.138461538461538,87.35615384615384,2.3738461538461544,77.69230769230771,63.0,204.0,36.0
2018-04-29 08:00:00,24.70000000000001,73.85,2.4546153846153844,53.84615384615386,265.5,552.0,84.5
2018-04-29 09:00:00,26.707692307692305,60.70538461538462,3.958461538461538,83.07692307692308,485.0,686.5,118.5
2018-04-29 10:00:00,27.838461538461537,53.37076923076921,4.708461538461538,85.38461538461539,683.0,742.5,153.5
2018-04-29 11:00:00,28.607692307692307,46.52538461538461,4.3538461538461535,112.30769230769228,763.0,580.0,266.5
2018-04-29 12:00:00,28.95384615384615,47.44384615384615,4.4715384615384615,105.3846153846154,879.0,636.0,278.5
2018-04-29 13:00:00,28.915384615384607,47.89230769230768,4.946923076923077,109.23076923076924,912.5,636.5,289.5
2018-04-29 14:00:00,29.176923076923078,46.83307692307692,4.8684615384615375,104.6153846153846,831.0,534.0,323.0
2018-04-29 15:00:00,29.06923076923077,47.593846153846165,4.747692307692309,95.3846153846154,800.5,656.0,232.5
2018-04-29 16:00:00,28.253846153846155,50.25923076923078,5.302307692307694,105.3846153846154,669.0,666.5,177.0
2018-04-29 17:00:00,27.907692307692308,51.64461538461539,5.220769230769231,97.69230769230772,464.5,577.5,147.0
2018-04-29 18:00:00,27.207692307692305,55.43384615384616,5.103076923076921,100.76923076923076,280.5,498.5,103.5
2018-04-29 19:00:00,26.04615384615385,54.1523076923077,4.787692307692309,96.92307692307692,79.0,207.5,47.0
2018-04-29 20:00:00,25.81538461538461,54.64153846153846,4.156153846153845,86.15384615384615,0.0,0.0,0.0
2018-04-29 21:00:00,25.07692307692308,56.37153846153846,3.7223076923076923,91.53846153846152,0.0,0.0,0.0
2018-04-29 22:00:00,24.84615384615385,54.39076923076925,3.4430769230769243,98.46153846153848,0.0,0.0,0.0
2018-04-29 23:00:00,23.99230769230769,57.22615384615385,2.81,100.76923076923076,0.0,0.0,0.0
2018-04-30 00:00:00,23.68461538461539,61.470769230769214,2.06,77.69230769230771,0.0,0.0,0.0
2018-04-30 01:00:00,23.838461538461537,61.62000000000001,1.7399999999999998,83.07692307692308,0.0,0.0,0.0
2018-04-30 02:00:00,24.03076923076923,64.77000000000001,2.256923076923077,73.84615384615384,0.0,0.0,0.0
2018-04-30 03:00:00,24.03076923076923,64.4623076923077,3.0076923076923086,83.84615384615384,0.0,0.0,0.0
2018-04-30 04:00:00,23.330769230769228,67.74076923076922,2.85,83.07692307692308,0.0,0.0,0.0
2018-04-30 05:00:00,22.98461538461539,68.97307692307693,2.256153846153845,77.69230769230771,0.0,0.0,0.0
2018-04-30 06:00:00,23.023076923076925,66.99076923076922,2.098461538461538,52.30769230769231,0.0,0.0,0.0
2018-04-30 07:00:00,23.64615384615385,64.72461538461539,2.019230769230769,39.230769230769226,63.5,186.5,38.5
2018-04-30 08:00:00,26.13076923076923,55.191538461538435,4.115384615384616,62.30769230769231,263.0,516.5,92.0
2018-04-30 09:00:00,27.092307692307692,50.6830769230769,5.6184615384615375,63.07692307692307,491.0,688.0,121.5
2018-04-30 10:00:00,27.94615384615385,48.33307692307691,5.736923076923077,66.15384615384616,696.0,769.0,144.5
2018-04-30 11:00:00,28.22307692307692,48.1776923076923,6.1730769230769225,59.23076923076921,830.0,758.0,181.5
2018-04-30 12:00:00,28.68461538461539,48.31615384615385,5.9738461538461545,78.46153846153847,791.5,507.5,312.5
2018-04-30 13:00:00,28.215384615384608,48.45461538461538,6.648461538461538,72.30769230769229,904.5,660.5,257.0
2018-04-30 14:00:00,28.607692307692307,49.48307692307692,6.529999999999999,74.61538461538461,940.5,777.0,200.0
2018-04-30 15:00:00,28.1,51.084615384615404,7.440000000000001,80.76923076923076,837.5,739.0,192.0
2018-04-30 16:00:00,28.45384615384615,48.00461538461536,7.2807692307692315,64.61538461538461,710.0,769.0,145.0
2018-04-30 17:00:00,27.830769230769228,48.545384615384606,7.716153846153849,64.61538461538461,487.0,623.0,138.0
2018-04-30 18:00:00,26.384615384615394,56.8423076923077,7.3607692307692325,59.23076923076921,232.0,389.0,83.0
2018-04-30 19:00:00,25.96923076923077,56.17846153846154,7.9930769230769245,51.53846153846154,53.5,156.0,32.5
2018-04-30 20:00:00,25.461538461538463,54.27461538461538,7.082307692307693,53.84615384615386,0.5,1.0,0.5
2018-04-30 21:00:00,24.92307692307693,51.118461538461546,6.371538461538463,53.07692307692307,0.0,0.0,0.0
2018-04-30 22:00:00,24.03076923076923,54.066923076923075,5.816153846153848,59.23076923076921,0.0,0.0,0.0
2018-04-30 23:00:00,24.03076923076923,54.04769230769231,5.063076923076924,57.69230769230769,0.0,0.0,0.0
2018-05-01 00:00:00,23.99230769230769,57.28769230769232,4.156923076923077,57.69230769230769,0.0,0.0,0.0
2018-05-01 01:00:00,23.3,62.90692307692307,3.5238461538461534,63.07692307692307,0.0,0.0,0.0
2018-05-01 02:00:00,23.176923076923078,65.10153846153845,3.3253846153846145,62.30769230769231,0.0,0.0,0.0
2018-05-01 03:00:00,22.98461538461539,64.69384615384615,2.1361538461538463,55.384615384615394,0.0,0.0,0.0
2018-05-01 04:00:00,22.98461538461539,67.99230769230769,1.6999999999999995,53.07692307692307,0.0,0.0,0.0
2018-05-01 05:00:00,22.907692307692308,69.30461538461536,2.5707692307692307,58.46153846153846,0.0,0.0,0.0
2018-05-01 06:00:00,22.169230769230765,72.66,2.6115384615384616,76.15384615384616,0.0,0.0,0.0
2018-05-01 07:00:00,23.92307692307693,64.9923076923077,4.116153846153846,90.76923076923076,67.5,224.0,37.5
2018-05-01 08:00:00,25.54615384615385,58.79692307692307,5.223846153846154,95.3846153846154,257.5,520.0,87.5
2018-05-01 09:00:00,26.784615384615392,58.795384615384606,7.201538461538463,90.76923076923076,424.5,512.5,153.0
2018-05-01 10:00:00,27.676923076923078,56.51615384615384,7.399999999999999,89.23076923076924,697.5,782.5,136.0
2018-05-01 11:00:00,27.246153846153845,57.48384615384615,7.914615384615384,76.92307692307692,771.5,620.5,237.5
2018-05-01 12:00:00,27.207692307692305,60.632307692307684,8.113076923076925,70.76923076923076,664.5,277.5,402.5
2018-05-01 13:00:00,27.476923076923075,59.99153846153846,7.916923076923077,67.69230769230771,657.0,247.5,414.5
2018-05-01 14:00:00,27.784615384615392,58.18769230769231,8.192307692307693,72.30769230769229,683.5,285.5,410.5
2018-05-01 15:00:00,27.29230769230769,59.30692307692308,7.8369230769230755,71.53846153846153,674.5,394.0,331.0
2018-05-01 16:00:00,27.63076923076923,56.21846153846153,8.034615384615384,72.30769230769229,618.0,524.5,227.0
2018-05-01 17:00:00,26.976923076923075,61.87615384615385,7.916153846153848,57.69230769230769,441.0,479.0,174.5
2018-05-01 18:00:00,24.06153846153846,80.56230769230767,6.8461538461538485,74.61538461538461,157.5,178.0,86.0
2018-05-01 19:00:00,23.3,83.73538461538463,5.103076923076923,66.15384615384616,13.5,15.0,11.0
2018-05-01 20:00:00,23.99230769230769,74.0323076923077,5.657692307692307,53.07692307692307,0.5,0.5,0.5
2018-05-01 21:00:00,23.99230769230769,73.66923076923075,5.183076923076923,54.615384615384606,0.0,0.0,0.0
2018-05-01 22:00:00,23.99230769230769,73.8476923076923,5.34,53.07692307692307,0.0,0.0,0.0
2018-05-01 23:00:00,23.99230769230769,73.8476923076923,5.816153846153848,64.61538461538461,0.0,0.0,0.0
2018-05-02 00:00:00,24.03076923076923,77.15846153846151,5.856153846153848,70.0,0.0,0.0,0.0
2018-05-02 01:00:00,24.057142857142853,78.12571428571428,5.217857142857143,71.42857142857143,0.0,0.0,0.0
2018-05-02 02:00:00,24.03076923076923,79.39692307692306,5.380000000000001,63.07692307692307,0.0,0.0,0.0
2018-05-02 03:00:00,24.538461538461537,71.50538461538461,5.064615384615384,58.46153846153846,0.0,0.0,0.0
2018-05-02 04:00:00,24.261538461538464,72.69,5.42076923076923,73.07692307692308,0.0,0.0,0.0
2018-05-02 05:00:00,24.107692307692307,73.34692307692306,6.053846153846152,84.61538461538461,0.0,0.0,0.0
2018-05-02 06:00:00,24.03076923076923,73.50153846153844,5.537692307692309,86.92307692307692,0.0,0.0,0.0
2018-05-02 07:00:00,24.461538461538463,71.0,6.6084615384615395,92.30769230769228,65.5,182.5,40.0
2018-05-02 08:00:00,26.207692307692305,64.60153846153844,7.3607692307692325,83.84615384615384,264.0,508.5,93.5
2018-05-02 09:00:00,27.29230769230769,60.475384615384606,7.716923076923077,86.15384615384615,486.5,668.0,125.0
2018-05-02 10:00:00,27.323076923076922,62.611538461538466,8.113846153846156,72.30769230769229,543.5,423.5,241.0
2018-05-02 11:00:00,27.79230769230769,60.786923076923074,8.47,70.76923076923076,608.0,345.0,308.0
2018-05-02 12:00:00,28.49230769230769,57.50153846153846,8.42923076923077,71.53846153846153,887.5,672.5,249.5
2018-05-02 13:00:00,28.1,60.536923076923074,9.258461538461539,76.92307692307692,815.5,483.5,341.0
2018-05-02 14:00:00,28.45384615384615,57.1,7.916153846153848,66.92307692307692,901.0,684.5,247.5
2018-05-02 15:00:00,27.915384615384607,58.62846153846153,8.39,72.30769230769229,671.0,387.5,329.0
2018-05-02 16:00:00,27.861538461538462,57.088461538461544,8.113846153846152,69.23076923076923,615.0,526.0,232.0
2018-05-02 17:00:00,27.00769230769231,62.12692307692308,8.46923076923077,66.15384615384616,351.5,258.5,204.0
2018-05-02 18:00:00,26.31538461538461,64.19846153846153,8.190769230769233,60.0,258.5,408.5,115.0
2018-05-02 19:00:00,25.76923076923077,66.29769230769229,8.033076923076925,54.615384615384606,81.0,183.5,51.5
2018-05-02 20:00:00,25.0,69.36692307692307,6.687692307692307,56.92307692307693,0.5,0.5,0.5
2018-05-02 21:00:00,24.64615384615385,70.87384615384612,7.203076923076923,59.23076923076921,0.0,0.0,0.0
2018-05-02 22:00:00,25.0,69.53461538461536,7.320769230769232,59.23076923076921,0.0,0.0,0.0
2018-05-02 23:00:00,24.69230769230769,74.15769230769232,6.489230769230769,66.92307692307692,0.0,0.0,0.0
2018-05-03 00:00:00,24.03076923076923,78.2476923076923,6.410769230769231,73.84615384615384,0.0,0.0,0.0
2018-05-03 01:00:00,24.03076923076923,78.2476923076923,6.4499999999999975,73.07692307692308,0.0,0.0,0.0
2018-05-03 02:00:00,24.04666666666667,79.89266666666666,6.274000000000001,71.33333333333333,0.0,0.0,0.0
2018-05-03 03:00:00,23.985714285714284,83.17499999999998,6.099285714285713,77.14285714285714,0.0,0.0,0.0
2018-05-03 04:00:00,24.021428571428572,80.78142857142858,6.135714285714287,78.57142857142857,0.0,0.0,0.0
2018-05-03 05:00:00,24.03076923076923,75.70615384615384,5.7761538461538455,82.30769230769229,0.0,0.0,0.0
2018-05-03 06:00:00,24.03076923076923,77.88461538461537,5.934615384615384,77.69230769230771,0.0,0.0,0.0
2018-05-03 07:00:00,24.661538461538463,74.35230769230769,6.53,77.69230769230771,66.0,152.0,44.0
2018-05-03 08:00:00,26.05384615384615,69.42538461538462,7.2030769230769245,77.69230769230771,263.5,474.0,103.5
2018-05-03 09:00:00,26.70000000000001,68.11538461538461,7.718461538461539,70.0,462.0,576.0,151.0
2018-05-03 10:00:00,27.176923076923078,69.03,7.994615384615384,69.23076923076923,525.0,398.5,240.5
2018-05-03 11:00:00,28.535714285714285,60.079999999999984,8.27,72.85714285714286,653.5,359.0,344.5
2018-05-03 12:00:00,28.45384615384615,58.73923076923076,8.35153846153846,69.23076923076923,737.5,383.0,375.0
2018-05-03 13:00:00,28.4,61.90272727272727,8.185454545454546,73.63636363636364,603.5,205.5,401.5
2018-05-03 14:00:00,28.638461538461538,61.31384615384616,8.350000000000001,71.53846153846153,659.0,199.5,468.0
2018-05-03 15:00:00,28.19333333333333,64.92733333333335,8.403333333333334,65.33333333333333,595.0,201.5,420.0
2018-05-03 16:00:00,28.253846153846155,64.91923076923078,8.865384615384617,64.61538461538461,580.0,422.0,265.5
2018-05-03 17:00:00,27.63076923076923,67.32307692307691,8.786153846153846,61.53846153846154,389.5,323.0,205.0
2018-05-03 18:00:00,26.99285714285714,69.88214285714285,7.827142857142857,55.0,208.5,266.5,118.5
2018-05-03 19:00:00,26.83333333333333,71.36733333333333,6.551333333333332,60.0,81.0,177.5,52.5
2018-05-03 20:00:00,25.25714285714286,82.38714285714286,6.319285714285713,55.0,0.5,0.5,0.5
2018-05-03 21:00:00,23.87142857142857,88.42857142857143,6.465714285714285,51.42857142857143,0.0,0.0,0.0
2018-05-03 22:00:00,23.88666666666667,89.21799999999998,3.738666666666667,72.0,0.0,0.0,0.0
2018-05-03 23:00:00,24.826666666666664,84.4066666666667,4.973333333333333,68.66666666666667,0.0,0.0,0.0
2018-05-04 00:00:00,25.0,83.36384615384615,5.935384615384615,69.23076923076923,0.0,0.0,0.0
2018-05-04 01:00:00,24.857142857142854,82.88857142857144,6.576428571428572,76.42857142857143,0.0,0.0,0.0
2018-05-04 02:00:00,24.38666666666667,81.43066666666667,5.863333333333332,86.0,0.0,0.0,0.0
2018-05-04 03:00:00,24.18461538461539,82.34692307692308,5.973076923076923,89.23076923076924,0.0,0.0,0.0
2018-05-04 04:00:00,24.03076923076923,82.30000000000003,5.775384615384616,93.84615384615385,0.0,0.0,0.0
2018-05-04 05:00:00,24.03076923076923,83.06615384615384,4.4338461538461535,90.0,0.0,0.0,0.0
2018-05-04 06:00:00,23.99230769230769,83.25153846153846,3.2469230769230766,85.38461538461539,0.0,0.0,0.0
2018-05-04 07:00:00,24.461538461538463,81.01769230769231,3.048461538461538,69.23076923076923,72.5,206.0,43.0
2018-05-04 08:00:00,26.00769230769231,73.00076923076921,5.459999999999999,70.0,275.0,540.0,92.0
2018-05-04 09:00:00,26.361538461538462,69.06230769230768,6.647692307692307,62.30769230769231,435.0,525.0,143.5
2018-05-04 10:00:00,26.976923076923075,62.975384615384606,6.608461538461539,61.53846153846154,677.5,700.5,169.0
2018-05-04 11:00:00,27.56153846153846,60.27615384615384,7.55923076923077,66.92307692307692,854.5,785.0,176.0
2018-05-04 12:00:00,28.023076923076925,56.82846153846153,7.321538461538463,62.30769230769231,988.5,879.0,152.0
2018-05-04 13:00:00,28.22307692307692,54.04,8.113846153846152,60.0,1025.0,880.0,159.5
2018-05-04 14:00:00,28.215384615384608,52.9253846153846,8.746923076923077,60.0,987.0,854.5,169.0
2018-05-04 15:00:00,28.023076923076925,52.319230769230785,7.914615384615388,53.07692307692307,893.0,848.5,152.0
2018-05-04 16:00:00,27.98461538461539,47.88384615384616,7.005384615384616,49.23076923076921,738.5,820.0,132.0
2018-05-04 17:00:00,27.4,54.87692307692306,6.886923076923077,47.69230769230769,530.0,733.5,116.0
2018-05-04 18:00:00,26.54615384615385,59.616923076923094,7.123076923076924,52.30769230769231,298.5,567.0,93.5
2018-05-04 19:00:00,25.96923076923077,63.360769230769215,6.291538461538463,43.846153846153854,87.5,234.0,50.0
2018-05-04 20:00:00,25.142857142857146,69.07999999999998,6.76,34.285714285714285,1.0,1.0,1.0
